Seccion,SeccionNombre,Circuito,CircuitoNombre,Mesa,Establecimiento,Domicilio,TipoMesa,CantElectores,Secc-Circuito
9,Marcos Juárez,136,ROCA,5154,ESC 9 DE JULIO,ALSINA  SUR 517,Extr y Nac. Mixtos,332,9-136 Marcos Juárez - ROCA
9,Marcos Juárez,137,SAIRA,5155,INSTITUTO MANUEL BELGRANO,SAN MARTIN 629,Mixto,258,9-137 Marcos Juárez - SAIRA
9,Marcos Juárez,137,SAIRA,5156,INSTITUTO MANUEL BELGRANO,SAN MARTIN 629,Mixto,258,9-137 Marcos Juárez - SAIRA
9,Marcos Juárez,137,SAIRA,5157,INSTITUTO MANUEL BELGRANO,SAN MARTIN 629,Mixto,258,9-137 Marcos Juárez - SAIRA
10,Minas,138,CIENAGA DEL CORO,5158,ESC PROV COMTE ROSENDO LEAL,CESAR MANUEL VERA S/N,Mixto,297,10-138 Minas - CIENAGA DEL CORO
10,Minas,138,CIENAGA DEL CORO,5159,ESC PROV COMTE ROSENDO LEAL,CESAR MANUEL VERA S/N,Mixto,294,10-138 Minas - CIENAGA DEL CORO
10,Minas,138,CIENAGA DEL CORO,5160,ESC PROV COMTE ROSENDO LEAL,CESAR MANUEL VERA S/N,Mixto,296,10-138 Minas - CIENAGA DEL CORO
10,Minas,138A,RUMIACO,5161,ESC MIGUEL DE AZCUENAGA,RUMIACO,Mixto,23,10-138A Minas - RUMIACO
10,Minas,138B,RUMIHUASI,5162,ESC.PROV.FRAY M.ESQUIU,PUBLICA,Mixto,100,10-138B Minas - RUMIHUASI
10,Minas,138C,ESTANCIA DE GUADALUPE,5163,ESC PROV NIÑAS DE AYOHUMA,PUBLICA S/N,Mixto,196,10-138C Minas - ESTANCIA DE GUADALUPE
10,Minas,138C,ESTANCIA DE GUADALUPE,5164,ESC PROV NIÑAS DE AYOHUMA,PUBLICA S/N,Mixto,196,10-138C Minas - ESTANCIA DE GUADALUPE
10,Minas,138D,TOSNO,5165,ESC.PROV.MONS.R. LEAL,PUBLICA,Mixto,191,10-138D Minas - TOSNO
10,Minas,139,GUASAPAMPA,5166,LOCAL COMUNAL,,Mixto,299,10-139 Minas - GUASAPAMPA
10,Minas,139A,AGUA DE RAMON,5167,ESC.PROV.R.VERA PEÑALOZA,AGUA DE RAMON,Mixto,87,10-139A Minas - AGUA DE RAMON
10,Minas,139B,LA PLAYA,5168,ESC PROV GRAJ J DE SAN MARTIN,PUBLICA S/N,Extr y Nac. Mixtos,245,10-139B Minas - LA PLAYA
10,Minas,140,LA ARGENTINA,5169,ESC PROV GREGORIA PEREZ,PUBLICA S/N,Mixto,170,10-140 Minas - LA ARGENTINA
10,Minas,140A,OJO DE AGUA DE TOTOX,5170,ESC MARTIN MIGUEL DE GUEMES,OJO DE AGUA DE TOTOX,Mixto,86,10-140A Minas - OJO DE AGUA DE TOTOX
10,Minas,141,PIEDRITA BLANCA,5171,ESC PRIMARIA JORGE LUIS BORGES,PIEDRITA BLANCA,Mixto,60,10-141 Minas - PIEDRITA BLANCA
10,Minas,141A,EL CHACHO,5172,ESC PROV ANGEL V PEÑALOZA,PUBLICA S/N,Mixto,146,10-141A Minas - EL CHACHO
10,Minas,142,SAN CARLOS,5173,ESC.SEC.J.L.DE CABRERA,RIVADAVIA E IRIGOYEN,Mixto,308,10-142 Minas - SAN CARLOS
10,Minas,142,SAN CARLOS,5174,ESC.SEC.J.L.DE CABRERA,RIVADAVIA E IRIGOYEN,Mixto,311,10-142 Minas - SAN CARLOS
10,Minas,142,SAN CARLOS,5175,ESC.SEC.J.L.DE CABRERA,RIVADAVIA E IRIGOYEN,Mixto,309,10-142 Minas - SAN CARLOS
10,Minas,142,SAN CARLOS,5176,ESC.SEC.J.L.DE CABRERA,RIVADAVIA E IRIGOYEN,Mixto,311,10-142 Minas - SAN CARLOS
10,Minas,142,SAN CARLOS,5177,ESC.SEC.J.L.DE CABRERA,RIVADAVIA E IRIGOYEN,Mixto,311,10-142 Minas - SAN CARLOS
10,Minas,142,SAN CARLOS,5178,ESC.SEC.J.L.DE CABRERA,RIVADAVIA E IRIGOYEN,Mixto,309,10-142 Minas - SAN CARLOS
10,Minas,142,SAN CARLOS,5179,ESC.SEC.J.L.DE CABRERA,RIVADAVIA E IRIGOYEN,Mixto,310,10-142 Minas - SAN CARLOS
10,Minas,142A,TALAINI,5180,ESC.PROV.J.J.CASTELLI.,PUBLICA,Mixto,147,10-142A Minas - TALAINI
11,Pocho,144,CHANCANI,5181,ESC PROV MARIANO MORENO,PUBLICA S/N,Mixto,344,11-144 Pocho - CHANCANI
11,Pocho,144,CHANCANI,5182,ESC PROV MARIANO MORENO,PUBLICA S/N,Mixto,344,11-144 Pocho - CHANCANI
11,Pocho,144,CHANCANI,5183,ESC PROV MARIANO MORENO,PUBLICA S/N,Mixto,341,11-144 Pocho - CHANCANI
11,Pocho,144A,LAS JARILLAS,5184,ESC.PROV.L.LUGONES,PUBLICA,Mixto,88,11-144A Pocho - LAS JARILLAS
11,Pocho,144B,EL MEDANITO,5185,ESC R ESCALADA DE SAN MARTIN,EL MEDANITO,Mixto,61,11-144B Pocho - EL MEDANITO
11,Pocho,145,POCHO,5186,ESC.PROV.D.FRENCH,PUBLICA,Mixto,281,11-145 Pocho - POCHO
11,Pocho,145,POCHO,5187,ESC.PROV.D.FRENCH,PUBLICA,Mixto,281,11-145 Pocho - POCHO
11,Pocho,145A,LAS PALMAS,5188,ESCUELA N°157,LAS PALMAS,Mixto,260,11-145A Pocho - LAS PALMAS
11,Pocho,146,SALSACATE,5189,ESC GENERAL JOSE DE SAN MARTIN,AV CURA BROCHERO 150,Mixto,330,11-146 Pocho - SALSACATE
11,Pocho,146,SALSACATE,5190,ESC GENERAL JOSE DE SAN MARTIN,AV CURA BROCHERO 150,Mixto,331,11-146 Pocho - SALSACATE
11,Pocho,146,SALSACATE,5191,ESC GENERAL JOSE DE SAN MARTIN,AV CURA BROCHERO 150,Mixto,331,11-146 Pocho - SALSACATE
11,Pocho,146,SALSACATE,5192,ESC GENERAL JOSE DE SAN MARTIN,AV CURA BROCHERO 150,Mixto,332,11-146 Pocho - SALSACATE
11,Pocho,146,SALSACATE,5193,ESC GENERAL JOSE DE SAN MARTIN,AV CURA BROCHERO 150,Mixto,327,11-146 Pocho - SALSACATE
11,Pocho,146,SALSACATE,5194,ESC GENERAL JOSE DE SAN MARTIN,AV CURA BROCHERO 150,Mixto,332,11-146 Pocho - SALSACATE
11,Pocho,146A,TALA CAÑADA,5195,ESC.PROV.M.BELGRANO,CALLE PUBLICA S/N,Mixto,308,11-146A Pocho - TALA CAÑADA
11,Pocho,146B,SAN JERONIMO,5196,ESC.PROV. E.ECHEVERRIA,CALLE PUBLICA  S/N,Mixto,237,11-146B Pocho - SAN JERONIMO
11,Pocho,146C,LOS TALARES,5197,ESC ROQUE SAENZ PEÑA,CALLE PUBLICA S/N,Mixto,141,11-146C Pocho - LOS TALARES
12,Punilla,147,BIALET MASSE,5198,INST SERVILIANO DIAZ,SAN MARTIN 675,Mixto,333,12-147 Punilla - BIALET MASSE
12,Punilla,147,BIALET MASSE,5199,INST SERVILIANO DIAZ,SAN MARTIN 675,Mixto,332,12-147 Punilla - BIALET MASSE
12,Punilla,147,BIALET MASSE,5200,INST SERVILIANO DIAZ,SAN MARTIN 675,Mixto,327,12-147 Punilla - BIALET MASSE
12,Punilla,147,BIALET MASSE,5201,INST SERVILIANO DIAZ,SAN MARTIN 675,Mixto,329,12-147 Punilla - BIALET MASSE
12,Punilla,147,BIALET MASSE,5202,INST SERVILIANO DIAZ,SAN MARTIN 675,Mixto,332,12-147 Punilla - BIALET MASSE
12,Punilla,147,BIALET MASSE,5203,INST SERVILIANO DIAZ,SAN MARTIN 675,Mixto,333,12-147 Punilla - BIALET MASSE
12,Punilla,147,BIALET MASSE,5204,INST NTA SRA DEL ROSARIO,9 DE JULIO 359,Mixto,329,12-147 Punilla - BIALET MASSE
12,Punilla,147,BIALET MASSE,5205,INST NTA SRA DEL ROSARIO,9 DE JULIO 359,Mixto,332,12-147 Punilla - BIALET MASSE
12,Punilla,147,BIALET MASSE,5206,INST NTA SRA DEL ROSARIO,9 DE JULIO 359,Mixto,333,12-147 Punilla - BIALET MASSE
12,Punilla,147,BIALET MASSE,5207,INST NTA SRA DEL ROSARIO,9 DE JULIO 359,Mixto,332,12-147 Punilla - BIALET MASSE
12,Punilla,147,BIALET MASSE,5208,INST NTA SRA DEL ROSARIO,9 DE JULIO 359,Mixto,334,12-147 Punilla - BIALET MASSE
12,Punilla,147,BIALET MASSE,5209,ESC DR BIALET MASSE,ROQUE SAENZ PEÑA 91,Mixto,334,12-147 Punilla - BIALET MASSE
12,Punilla,147,BIALET MASSE,5210,ESC DR BIALET MASSE,ROQUE SAENZ PEÑA 91,Mixto,332,12-147 Punilla - BIALET MASSE
12,Punilla,147,BIALET MASSE,5211,ESC DR BIALET MASSE,ROQUE SAENZ PEÑA 91,Mixto,332,12-147 Punilla - BIALET MASSE
12,Punilla,147,BIALET MASSE,5212,ESC DR BIALET MASSE,ROQUE SAENZ PEÑA 91,Mixto,331,12-147 Punilla - BIALET MASSE
12,Punilla,147,BIALET MASSE,5213,ESC DR BIALET MASSE,ROQUE SAENZ PEÑA 91,Mixto,329,12-147 Punilla - BIALET MASSE
12,Punilla,147,BIALET MASSE,5214,ESC DR BIALET MASSE,ROQUE SAENZ PEÑA 91,Mixto,332,12-147 Punilla - BIALET MASSE
12,Punilla,147,BIALET MASSE,5215,ESC DR BIALET MASSE,ROQUE SAENZ PEÑA 91,Mixto,331,12-147 Punilla - BIALET MASSE
12,Punilla,147,BIALET MASSE,5216,ESC DR BIALET MASSE,ROQUE SAENZ PEÑA 91,Extr y Nac. Mixtos,332,12-147 Punilla - BIALET MASSE
12,Punilla,147A,SAN ROQUE,5217,ESC HOGAR ALBERTO MAGGI,CEFERINO NAMUNCURA 62,Mixto,283,12-147A Punilla - SAN ROQUE
12,Punilla,147A,SAN ROQUE,5218,ESC HOGAR ALBERTO MAGGI,CEFERINO NAMUNCURA 62,Mixto,283,12-147A Punilla - SAN ROQUE
12,Punilla,147A,SAN ROQUE,5219,ESC HOGAR ALBERTO MAGGI,CEFERINO NAMUNCURA 62,Mixto,284,12-147A Punilla - SAN ROQUE
12,Punilla,147A,SAN ROQUE,5220,ESC HOGAR ALBERTO MAGGI,CEFERINO NAMUNCURA 62,Mixto,283,12-147A Punilla - SAN ROQUE
12,Punilla,147A,SAN ROQUE,5221,ESC HOGAR ALBERTO MAGGI,CEFERINO NAMUNCURA 62,Extr y Nac. Mixtos,285,12-147A Punilla - SAN ROQUE
12,Punilla,147B,VILLA PARQUE SIQUIMAN,5222,ESC DR JERONIMO J DEL BARCO,VILLA PARQUE SIQUIMAN,Mixto,329,12-147B Punilla - VILLA PARQUE SIQUIMAN
12,Punilla,147B,VILLA PARQUE SIQUIMAN,5223,ESC DR JERONIMO J DEL BARCO,VILLA PARQUE SIQUIMAN,Mixto,331,12-147B Punilla - VILLA PARQUE SIQUIMAN
12,Punilla,147B,VILLA PARQUE SIQUIMAN,5224,ESC DR JERONIMO J DEL BARCO,VILLA PARQUE SIQUIMAN,Mixto,331,12-147B Punilla - VILLA PARQUE SIQUIMAN
12,Punilla,147B,VILLA PARQUE SIQUIMAN,5225,ESC DR JERONIMO J DEL BARCO,VILLA PARQUE SIQUIMAN,Mixto,329,12-147B Punilla - VILLA PARQUE SIQUIMAN
12,Punilla,147B,VILLA PARQUE SIQUIMAN,5226,ESC DR JERONIMO J DEL BARCO,VILLA PARQUE SIQUIMAN,Mixto,331,12-147B Punilla - VILLA PARQUE SIQUIMAN
12,Punilla,147B,VILLA PARQUE SIQUIMAN,5227,ESC DR JERONIMO J DEL BARCO,VILLA PARQUE SIQUIMAN,Mixto,330,12-147B Punilla - VILLA PARQUE SIQUIMAN
12,Punilla,147B,VILLA PARQUE SIQUIMAN,5228,ESC DR JERONIMO J DEL BARCO,VILLA PARQUE SIQUIMAN,Mixto,331,12-147B Punilla - VILLA PARQUE SIQUIMAN
12,Punilla,148,CAPILLA DEL MONTE,5229,ESC GRAL JOSE DE SAN MARTIN,SARMIENTO 380,Mixto,339,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5230,ESC GRAL JOSE DE SAN MARTIN,SARMIENTO 380,Mixto,340,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5231,ESC GRAL JOSE DE SAN MARTIN,SARMIENTO 380,Mixto,342,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5232,ESC GRAL JOSE DE SAN MARTIN,SARMIENTO 380,Mixto,340,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5233,ESC GRAL JOSE DE SAN MARTIN,SARMIENTO 380,Mixto,336,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5234,ESC GRAL JOSE DE SAN MARTIN,SARMIENTO 380,Mixto,340,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5235,ESC GRAL JOSE DE SAN MARTIN,SARMIENTO 380,Mixto,340,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5236,ESC GRAL JOSE DE SAN MARTIN,SARMIENTO 380,Mixto,342,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5237,ESC GRAL JOSE DE SAN MARTIN,SARMIENTO 380,Mixto,342,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5238,IPEM N° 279,HIPOLITO YRIGOYEN 450,Mixto,343,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5239,IPEM N° 279,HIPOLITO YRIGOYEN 450,Mixto,341,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5240,IPEM N° 279,HIPOLITO YRIGOYEN 450,Mixto,338,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5241,IPEM N° 279,HIPOLITO YRIGOYEN 450,Mixto,340,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5242,IPEM N° 279,HIPOLITO YRIGOYEN 450,Mixto,341,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5243,IPEM N° 279,HIPOLITO YRIGOYEN 450,Mixto,341,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5244,IPEM N° 279,HIPOLITO YRIGOYEN 450,Mixto,338,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5245,IPEM N° 279,HIPOLITO YRIGOYEN 450,Mixto,339,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5246,IPEM N° 279,HIPOLITO YRIGOYEN 450,Mixto,340,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5247,IPEM N° 279,HIPOLITO YRIGOYEN 450,Mixto,339,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5248,IPEM N° 279,HIPOLITO YRIGOYEN 450,Mixto,340,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5249,IPEM N° 279,HIPOLITO YRIGOYEN 450,Mixto,341,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5250,IPEM N° 279,HIPOLITO YRIGOYEN 450,Mixto,339,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5251,ESC ESP JUAN MANUEL FERNANDEZ,AV PUEYRREDON 131,Mixto,339,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5252,ESC ESP JUAN MANUEL FERNANDEZ,AV PUEYRREDON 131,Mixto,338,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5253,ESC ESP JUAN MANUEL FERNANDEZ,AV PUEYRREDON 131,Mixto,342,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5254,ESC ESP JUAN MANUEL FERNANDEZ,AV PUEYRREDON 131,Mixto,341,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5255,ESC ESP JUAN MANUEL FERNANDEZ,AV PUEYRREDON 131,Mixto,342,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5256,ESC ESP JUAN MANUEL FERNANDEZ,AV PUEYRREDON 131,Mixto,338,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5257,ESC ESP JUAN MANUEL FERNANDEZ,AV PUEYRREDON 131,Mixto,339,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5258,ESC ESP JUAN MANUEL FERNANDEZ,AV PUEYRREDON 131,Mixto,342,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5259,ESC ESP JUAN MANUEL FERNANDEZ,AV PUEYRREDON 131,Mixto,339,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,148,CAPILLA DEL MONTE,5260,ESC ESP JUAN MANUEL FERNANDEZ,AV PUEYRREDON 131,Mixto,339,12-148 Punilla - CAPILLA DEL MONTE
12,Punilla,149,CASA GRANDE,5261,ESC GRAL JOSE DE SAN MARTIN,RUTA NACIONAL N°38,Mixto,264,12-149 Punilla - CASA GRANDE
12,Punilla,149,CASA GRANDE,5262,ESC GRAL JOSE DE SAN MARTIN,RUTA NACIONAL N°38,Mixto,265,12-149 Punilla - CASA GRANDE
12,Punilla,149,CASA GRANDE,5263,ESC GRAL JOSE DE SAN MARTIN,RUTA NACIONAL N°38,Mixto,265,12-149 Punilla - CASA GRANDE
12,Punilla,150,COSQUIN,5264,COLEGIO PARROQUIAL PIO XII,OBISPO BUSTOS 816,Mixto,344,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5265,COLEGIO PARROQUIAL PIO XII,OBISPO BUSTOS 816,Mixto,344,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5266,COLEGIO PARROQUIAL PIO XII,OBISPO BUSTOS 816,Mixto,342,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5267,COLEGIO PARROQUIAL PIO XII,OBISPO BUSTOS 816,Mixto,343,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5268,COLEGIO PARROQUIAL PIO XII,OBISPO BUSTOS 816,Mixto,342,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5269,COLEGIO PARROQUIAL PIO XII,OBISPO BUSTOS 816,Mixto,346,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5270,COLEGIO PARROQUIAL PIO XII,OBISPO BUSTOS 816,Mixto,346,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5271,COLEGIO PARROQUIAL PIO XII,OBISPO BUSTOS 816,Mixto,345,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5272,COLEGIO PARROQUIAL PIO XII,OBISPO BUSTOS 816,Mixto,346,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5273,COLEGIO PARROQUIAL PIO XII,OBISPO BUSTOS 816,Mixto,343,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5274,COLEGIO PARROQUIAL PIO XII,OBISPO BUSTOS 816,Mixto,346,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5275,IPEM N°60 M MORENO(EX IPET 13),PALEMON CARRANZA 1085,Mixto,345,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5276,IPEM N°60 M MORENO(EX IPET 13),PALEMON CARRANZA 1085,Mixto,347,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5277,IPEM N°60 M MORENO(EX IPET 13),PALEMON CARRANZA 1085,Mixto,345,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5278,IPEM N°60 M MORENO(EX IPET 13),PALEMON CARRANZA 1085,Mixto,345,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5279,IPEM N°60 M MORENO(EX IPET 13),PALEMON CARRANZA 1085,Mixto,343,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5280,IPEM N°60 M MORENO(EX IPET 13),PALEMON CARRANZA 1085,Mixto,345,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5281,IPEM N°60 M MORENO(EX IPET 13),PALEMON CARRANZA 1085,Mixto,345,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5282,IPEM N°60 M MORENO(EX IPET 13),PALEMON CARRANZA 1085,Mixto,346,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5283,IPEM N°60 M MORENO(EX IPET 13),PALEMON CARRANZA 1085,Mixto,344,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5284,IPEM N°157-PTE SARMIENTO,P CARRANZA 940,Mixto,347,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5285,IPEM N°157-PTE SARMIENTO,P CARRANZA 940,Mixto,343,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5286,IPEM N°157-PTE SARMIENTO,P CARRANZA 940,Mixto,346,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5287,IPEM N°157-PTE SARMIENTO,P CARRANZA 940,Mixto,344,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5288,IPEM N°157-PTE SARMIENTO,P CARRANZA 940,Mixto,345,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5289,IPEM N°157-PTE SARMIENTO,P CARRANZA 940,Mixto,345,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5290,IPEM N°157-PTE SARMIENTO,P CARRANZA 940,Mixto,346,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5291,IPEM N°157-PTE SARMIENTO,P CARRANZA 940,Mixto,345,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5292,ESC NORMAL SUP R SAENZ PEÑA,SAN MARTIN 394,Mixto,346,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5293,ESC NORMAL SUP R SAENZ PEÑA,SAN MARTIN 394,Mixto,345,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5294,ESC NORMAL SUP R SAENZ PEÑA,SAN MARTIN 394,Mixto,345,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5295,ESC NORMAL SUP R SAENZ PEÑA,SAN MARTIN 394,Mixto,343,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5296,ESC NORMAL SUP R SAENZ PEÑA,SAN MARTIN 394,Mixto,345,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5297,ESC NORMAL SUP R SAENZ PEÑA,SAN MARTIN 394,Mixto,345,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5298,ESC NORMAL SUP R SAENZ PEÑA,SAN MARTIN 394,Mixto,344,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5299,ESC NORMAL SUP R SAENZ PEÑA,SAN MARTIN 394,Mixto,346,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5300,ESC TTE GRAL JULIO A ROCA,SAN MARTIN Y SARMIENTO S/N,Mixto,344,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5301,ESC TTE GRAL JULIO A ROCA,SAN MARTIN Y SARMIENTO S/N,Mixto,347,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5302,ESC TTE GRAL JULIO A ROCA,SAN MARTIN Y SARMIENTO S/N,Mixto,345,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5303,ESC TTE GRAL JULIO A ROCA,SAN MARTIN Y SARMIENTO S/N,Mixto,343,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5304,ESC TTE GRAL JULIO A ROCA,SAN MARTIN Y SARMIENTO S/N,Mixto,344,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5305,ESC TTE GRAL JULIO A ROCA,SAN MARTIN Y SARMIENTO S/N,Mixto,346,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5306,ESC TTE GRAL JULIO A ROCA,SAN MARTIN Y SARMIENTO S/N,Mixto,345,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5307,ESC TTE GRAL JULIO A ROCA,SAN MARTIN Y SARMIENTO S/N,Mixto,344,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5308,ESC TTE GRAL JULIO A ROCA,SAN MARTIN Y SARMIENTO S/N,Mixto,342,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5309,ESC TTE GRAL JULIO A ROCA,SAN MARTIN Y SARMIENTO S/N,Mixto,345,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5310,ESC TTE GRAL JULIO A ROCA,SAN MARTIN Y SARMIENTO S/N,Mixto,344,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5311,ESC TTE GRAL JULIO A ROCA,SAN MARTIN Y SARMIENTO S/N,Mixto,343,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5312,ESC TTE GRAL JULIO A ROCA,SAN MARTIN Y SARMIENTO S/N,Mixto,343,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5313,ESC ESP DR J REYES CONTRERAS,MONS DE ANDREA 2300,Mixto,343,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5314,ESC ESP DR J REYES CONTRERAS,MONS DE ANDREA 2300,Mixto,345,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5315,ESC ESP DR J REYES CONTRERAS,MONS DE ANDREA 2300,Mixto,344,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5316,ESC ESP DR J REYES CONTRERAS,MONS DE ANDREA 2300,Mixto,348,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5317,ESC ESP DR J REYES CONTRERAS,MONS DE ANDREA 2300,Mixto,346,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5318,ESC ESP DR J REYES CONTRERAS,MONS DE ANDREA 2300,Mixto,345,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5319,ESC ESP DR J REYES CONTRERAS,MONS DE ANDREA 2300,Mixto,343,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5320,ESC ESP DR J REYES CONTRERAS,MONS DE ANDREA 2300,Mixto,344,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5321,ESC ESP DR J REYES CONTRERAS,MONS DE ANDREA 2300,Mixto,343,12-150 Punilla - COSQUIN
12,Punilla,150,COSQUIN,5322,ESC ESP DR J REYES CONTRERAS,MONS DE ANDREA 2300,Extr y Nac. Mixtos,346,12-150 Punilla - COSQUIN
12,Punilla,151,CHARBONIER,5323,ESC P ALBARRACIN DE SARMIENTO,PUBLICA S/N,Mixto,246,12-151 Punilla - CHARBONIER
12,Punilla,151,CHARBONIER,5324,ESC P ALBARRACIN DE SARMIENTO,PUBLICA S/N,Mixto,243,12-151 Punilla - CHARBONIER
12,Punilla,151,CHARBONIER,5325,ESC P ALBARRACIN DE SARMIENTO,PUBLICA S/N,Mixto,245,12-151 Punilla - CHARBONIER
